Title,Abstract,Year_Published,Publication Year,Source,Journal/Book,DOI,Download_URL,Keywords,MeSH_Terms,Authors,PMID,Citation,Create Date,PMCID,NIHMS ID,First Author,Reference
Prevalence of diabetic kidney disease in Brazil: A systematic review with meta-analysis.,"This systematic review assesses the prevalence of diabetes kidney disease (DKD) in Brazil, examining geographical variations and associated risk factors. Following PRISMA guidelines and PROSPERO registration, searches were conducted in PubMed, EMBASE, and LILACS for studies up to and including December 2025. Two researchers independently performed screening, data extraction, and quality assessment. Pooled prevalence was estimated using a random-effects meta-analysis (generalized linear mixed model). Subgroup analyses included diabetes type, duration, diagnostic criteria, healthcare setting, and region. A total of 46 studies were included (n = 24,893 individuals). The pooled prevalence of DKD among Brazilian adults was 27.06% (95% CI 22.40-32.29; I",2026,2026,Diabetes research and clinical practice,Diabetes research and clinical practice,10.1016/j.diabres.2026.113327,https://pubmed.ncbi.nlm.nih.gov/42150630/,"['Brazil', 'Diabetic nephropathies', 'Prevalence']",[],"['Georgia Martina Chichelero', 'Laura Sperotto Pessil', 'Gabrielle Maganha Viegas', 'Gesner Francisco Xavier Junior', 'Mateus Augusto Dos Reis', 'Andrea Carla Bauer', 'Beatriz D Schaan']",42150630,Diabetes research and clinical practice. 2026 May 17. 113327. doi: 10.1016/j.diabres.2026.113327.,19-05-2026,,,Georgia Martina Chichelero,Diabetes research and clinical practice. 2026 May 17. 113327. doi: 10.1016/j.diabres.2026.113327.
Real-world experience with rituximab for multiple sclerosis treatment in a Brazilian tertiary center.,"Rituximab, an anti-cluster of differentiation 20 (anti-CD20) monoclonal antibody, has been widely used off-label for multiple sclerosis (MS) treatment, demonstrating high effectiveness and a favorable safety profile. However, real-world data from Brazil, particularly within the public healthcare system, remain scarce.",2026,2026,Arquivos de neuro-psiquiatria,Arquivos de neuro-psiquiatria,10.1055/s-0046-1820528,https://pubmed.ncbi.nlm.nih.gov/42150598/,[],"['Humans', 'Rituximab', 'Female', 'Male', 'Adult', 'Brazil', 'Immunologic Factors', 'Tertiary Care Centers', 'Treatment Outcome', 'Middle Aged', 'Multiple Sclerosis', 'Multiple Sclerosis, Relapsing-Remitting', 'Recurrence', 'Disease Progression', 'Retrospective Studies', 'Young Adult']","['Ana Beatriz Simon-Nogueira', 'Arthur Cesário de Holanda', 'Rafael Augusto Rosalem', 'Thiago Ivan Vilchez Santillan', 'Guilherme Diogo Silva', 'Samira Luisa Apostolos-Pereira', 'Tarso Adoni', 'Dagoberto Callegaro', 'Mariana Gondim Spricigo', 'Mateus Boaventura de Oliveira']",42150598,Arquivos de neuro-psiquiatria. 2026 Apr. 84(4):1-9. doi: 10.1055/s-0046-1820528.,19-05-2026,,,Ana Beatriz Simon-Nogueira,Arquivos de neuro-psiquiatria. 2026 Apr. 84(4):1-9. doi: 10.1055/s-0046-1820528.
"True vignettes: interesting, illustrative examples of behavioral abnormalities in people with Parkinson's disease.",Parkinson's disease (PD) and dementia with Lewy bodies (DLB) are neurobehavioral disorders in which behavioral abnormalities are common but often not recognized.,2026,2026,Arquivos de neuro-psiquiatria,Arquivos de neuro-psiquiatria,10.1055/s-0046-1822631,https://pubmed.ncbi.nlm.nih.gov/42150593/,[],"['Humans', 'Parkinson Disease', 'Male', 'Female', 'Aged', 'Lewy Body Disease', 'Middle Aged']","['Joseph H Friedman', 'Umer Akbar', 'Blake Beehler', 'Kelvin L Chou', 'Leslie J Cloud', 'Andres Deik', 'Rebecca Gilbert', 'Stephen N Gomperts', 'John L Goudreau', 'Steven A Gunzler', 'Karlo Lizarraga', 'Irene Malaty', 'Carine W Maurer', 'Janis Miyasaki', 'Nisa Mohammed', 'John C Morgan', 'Renato P Munhoz', 'Gian Pal', 'Lisa Shulman', 'David Simon', 'Gregory Pontone']",42150593,Arquivos de neuro-psiquiatria. 2026 May. 84(5):1-6. doi: 10.1055/s-0046-1822631.,19-05-2026,,,Joseph H Friedman,Arquivos de neuro-psiquiatria. 2026 May. 84(5):1-6. doi: 10.1055/s-0046-1822631.
"Safety and efficacy of astegolimab for COPD with frequent exacerbations regardless of baseline blood eosinophil counts (ALIENTO and ARNASA): randomised, double-blind, placebo-controlled, phase 2b and 3 trials.","Interleukin-33 and its receptor, ST2, are implicated in neutrophilic and eosinophilic inflammation during chronic obstructive pulmonary disease (COPD) exacerbations. We aimed to assess the efficacy and safety of astegolimab, an anti-ST2 human IgG2 monoclonal antibody, which were evaluated in two COPD pivotal trials.",2026,2026,"Lancet (London, England)","Lancet (London, England)",10.1016/S0140-6736(26)00637-9,https://pubmed.ncbi.nlm.nih.gov/42150581/,[],[],"['Alberto Papi', 'Neil J Greening', 'Surya P Bhatt', 'Nicolas Roche', 'Bartolome Celli', 'Jadwiga A Wedzicha', 'Àlvar Agustí', 'Ruth Tal-Singer', 'MeiLan K Han', 'Wim Janssens', 'Nicola A Hanania', 'Parameswaran Nair', 'Peter Bremner', 'Konstantinos Porpodis', 'Yoko Shibata', 'Stephanie Korn', 'Ting Yang', 'Oliver Gordon', 'Rebecca Saenz', 'Julie Ng', 'Dorothy S Cheung', 'Jacob Devine', 'Michele A Grimbaldeston', 'Wenhui Zhang', 'Xiaoying Yang', 'Divya Mohan', 'Claus F Vogelmeier', 'Christopher E Brightling', 'ALIENTO and ARNASA investigators']",42150581,"Lancet (London, England). 2026 May 18. doi: 10.1016/S0140-6736(26)00637-9.",19-05-2026,,,Alberto Papi,"Lancet (London, England). 2026 May 18. doi: 10.1016/S0140-6736(26)00637-9."
"Portuguese Translation, Validity and Psychometric Evaluation of the Healthcare Professional Knowledge of Radiation Protection Scale.","This study aimed to validate the Portuguese version of the Healthcare Professional Knowledge of Radiation Protection (HPKRP) scale to assess knowledge of radiation protection among healthcare workers exposed to ionizing radiation. The increasing use of radiation in medicine raises concerns about potential side effects, not only for patients but also for professionals operating the equipment. Appropriate and well-constructed instruments are essential to generate structured and interpretable findings and quantifiable outcomes that support improvements in knowledge, attitudes, and practices.&#xD;Methods: A descriptive correlational cross-sectional study was conducted electronically using a Google Forms survey between March 2025 and July 2025. Participants included nurses, doctors, dentists, and radiographers who use a personal dosimeter. The Portuguese version of the HPKRP was developed using translation and back-translation procedures, followed by statistical validation. Internal consistency, item-total correlations, and regression analyses were performed using IBM SPSS (version 30).&#xD;Results: A total of 247 valid responses were analysed. The scale demonstrated very high internal consistency (Cronbach's alpha = 0.983). Item-total correlations ranged from 0.568 to 0.890, confirming strong internal consistency. Radiographers reported the highest perceived knowledge, while nurses scored lowest. Knowledge gaps were identified particularly in areas related to radiation physics (formulas and units of measurement) and reporting of adverse events. Training in radiation protection was significantly associated with higher scores (p < 0.001).&#xD;Conclusions: The Portuguese version of the HPKRP scale demonstrates high internal consistency and provides preliminary evidence of reliability for assessing healthcare professionals' self-perceived knowledge of radiation protection. However, as a subjective measure, it does not reflect objective knowledge or clinical competence and should be interpreted with caution. The instrument may be useful for identifying perceived knowledge gaps and supporting educational strategies when used in combination with objective assessment methods.&#xD.",2026,2026,Journal of radiological protection : official journal of the Society for Radiological Protection,Journal of radiological protection : official journal of the Society for Radiological Protection,10.1088/1361-6498/ae6f26,https://pubmed.ncbi.nlm.nih.gov/42150575/,"['HPKRP', 'healthcare knowledge', 'radiation protection']",[],"['Belinda Vicente Rodrigues', 'Pedro Lopes', 'Cláudia Machado', 'Javier Flores-Fraile', 'Nélio Veiga']",42150575,Journal of radiological protection : official journal of the Society for Radiological Protection. 2026 May 18. doi: 10.1088/1361-6498/ae6f26.,19-05-2026,,,Belinda Vicente Rodrigues,Journal of radiological protection : official journal of the Society for Radiological Protection. 2026 May 18. doi: 10.1088/1361-6498/ae6f26.
[Documentation of biological treatment in asthma].,"Biologics are the first-line treatment for patients with severe, poorly controlled asthma and can lead to a significant reduction (or even complete avoidance) of exacerbations and the need for systemic corticosteroids - which are associated with numerous side effects - as well as to a marked improvement in asthma control and lung function in severe asthma. Due to the high annual costs of biologic therapy, there is a legitimate interest on the part of payers in the cost-effective use of biologics for severe asthma in accordance with guidelines and regulatory approvals; conversely, there is a legitimate interest on the part of treating physicians in prescribing these biologics in a manner that protects them from liability claims.",2026,2026,"Pneumologie (Stuttgart, Germany)","Pneumologie (Stuttgart, Germany)",10.1055/a-2842-7870,https://pubmed.ncbi.nlm.nih.gov/42150563/,[],[],"['Marek Lommatzsch', 'Roland Buhl', 'Randolf Brehler', 'Eckard Hamelmann', 'Marcus Joest', 'Kristin Aufm Kampe', 'Stephanie Korn', 'Sabine Lampert', 'Norbert Mülleneisen', 'Christian Taube', 'Jordis Trischler', 'Christian Vogelberg', 'Florian Schmitz', 'Ludger Klimek']",42150563,"Pneumologie (Stuttgart, Germany). 2026 May 18. doi: 10.1055/a-2842-7870.",19-05-2026,,,Marek Lommatzsch,"Pneumologie (Stuttgart, Germany). 2026 May 18. doi: 10.1055/a-2842-7870."
Advances in Nanotechnology for Addressing Biofilm-related Challenges in Medical Devices.,"Medical device-associated infections remain a major clinical challenge due to the rapid formation of microbial biofilms on device and implant surfaces. Biofilms are estimated to be involved in approximately 65% of microbial infections and up to 80% of chronic infections. Once established on device surfaces, these biofilms exhibit profound antibiotic tolerance, making infections difficult to eradicate, prone to relapse, and often necessitating invasive device removal, thereby imposing substantial clinical and economic burdens. These biofilms drive persistent infections that are highly tolerant to systemic antimicrobials because of restricted drug penetration, reduced metabolic activity, and adaptive resistance. Catheter-related bloodstream infections exemplify these impacts, contributing to elevated morbidity, prolonged hospitalization, and increased healthcare costs. When drug therapy fails, device removal is often required but may not be feasible for high-risk patients. Nanotechnology offers an emerging solution through interface-engineered surfaces and targeted antibiofilm strategies. Nanostructured coatings can inhibit initial microbial adhesion, while nanocarriers can penetrate established biofilms and deliver high local concentrations of antimicrobial agents with minimal systemic exposure. This review summarizes the mechanisms of biofilm formation, the limitations of current treatments, and recent advances in nanotechnology-based approaches for preventing and eradicating device-associated biofilms, and discusses the key challenges for clinical translation.",2026,2026,Nanotechnology,Nanotechnology,10.1088/1361-6528/ae6f1a,https://pubmed.ncbi.nlm.nih.gov/42150557/,"['Anti-biofilm formation', 'Medical device-associated infections', 'lipidic nanocapsules', 'metal oxide nanoparticles', 'polymeric nanocolloids']",[],"['Wei Lin', 'Liuyi Jiang', 'Chia-Yu Chang', 'Adilet Beishenaliev', 'Yean Leng Loke', 'Yin Yin Teo', 'Malarmugila Manimaran', 'Chih-Yu Yang', 'Chiun-Jye Yuan', 'Bey Fen Leo', 'Lik Voon Kiew', 'Chia-Ching Chang']",42150557,Nanotechnology. 2026 May 18. doi: 10.1088/1361-6528/ae6f1a.,19-05-2026,,,Wei Lin,Nanotechnology. 2026 May 18. doi: 10.1088/1361-6528/ae6f1a.
Factors associated with dropout from health facility childbirth after antenatal care booking in Ethiopia: A systematic review and meta-analysis.,"When women dropped from health facility delivery after ANC-booking, they missed proper care that could enhance their own health and that of their newborn. The aim of this study is to systematically review the available literature to determine the pooled prevalence and associated factors of dropouts from health facility childbirth among ANC-booked women in Ethiopia.",2026,2026,Sexual & reproductive healthcare : official journal of the Swedish Association of Midwives,Sexual & reproductive healthcare : official journal of the Swedish Association of Midwives,10.1016/j.srhc.2026.101229,https://pubmed.ncbi.nlm.nih.gov/42150519/,"['ANC dropout', 'Continuum of care', 'Dropout', 'Ethiopia', 'Home birth', 'Pregnant women']",[],"['Gedion Asnake Azeze', 'Berhan Tsegaye Negash', 'Yordanos Sisay Asgedom', 'Atitegeb Alebachew Amsalu', 'Sintayehu Solomon Kena', 'Amanuel Yosef Gebrekidan', 'Tewodros Getachew Tsegaye', 'Gizachew Ambaw Kassie', 'Kirubel Eshetu Haile']",42150519,Sexual & reproductive healthcare : official journal of the Swedish Association of Midwives. 2026 May 14. 48:101229. doi: 10.1016/j.srhc.2026.101229.,19-05-2026,,,Gedion Asnake Azeze,Sexual & reproductive healthcare : official journal of the Swedish Association of Midwives. 2026 May 14. 48:101229. doi: 10.1016/j.srhc.2026.101229.
Facilitators and barriers in developing research capacity among clinical nurses: A systematic review.,"Nursing research is essential for advancing evidence-based practice and improving patient care. With the continuous advancement of healthcare, the demand for clinical nurses' research capacity has increased, making it crucial to better understand their research capacity to guide education, practice, and overcome research challenges.",2026,2026,Nurse education today,Nurse education today,10.1016/j.nedt.2026.107170,https://pubmed.ncbi.nlm.nih.gov/42150509/,"['Facilitators and barriers', 'Nursing research', 'Research capacity', 'Systematic review']",[],"['Yunhong Lei', 'Luhuan Yang', 'Li Wang', 'Jiping Tan', 'Rong Zhang', 'Jordan Tovera Salvador']",42150509,Nurse education today. 2026 May 16. 165:107170. doi: 10.1016/j.nedt.2026.107170.,19-05-2026,,,Yunhong Lei,Nurse education today. 2026 May 16. 165:107170. doi: 10.1016/j.nedt.2026.107170.
Performance of large language models on nursing licensure examinations: A systematic review and meta-analysis.,"This systematic review and meta-analysis assessed the performance of large language models (LLMs) in nursing licensure examinations. Despite the increasing use of LLMs in healthcare education, their capabilities in nursing licensure examinations remain uncertain. This study provides evidence on the accuracy and limitations of LLMs to help guide their integration into nursing education and licensure.",2026,2026,Nurse education today,Nurse education today,10.1016/j.nedt.2026.107154,https://pubmed.ncbi.nlm.nih.gov/42150508/,"['Artificial Intelligence', 'Educational measurement', 'Large language models', 'Licensure', 'Nursing', 'Systematic review']",[],"['Isaac Amankwaa', 'Alex Odoom', 'Adams Kasim', 'Emmanuel Kobiah', 'Maximous Diebieri', 'Edward Appiah Boateng', 'Sebastian Gyamfi', 'Caz Hales']",42150508,Nurse education today. 2026 May 12. 165:107154. doi: 10.1016/j.nedt.2026.107154.,19-05-2026,,,Isaac Amankwaa,Nurse education today. 2026 May 12. 165:107154. doi: 10.1016/j.nedt.2026.107154.
Contamination characteristics and airflow regulated transport of microbial aerosols in a hospital respiratory ward.,"Airborne transmission of microbial aerosols in hospital environments has been increasingly recognized as an important factor in healthcare-associated infections. However, their distribution and transmission mechanisms in hospital wards remain unclear. To address this gap, this study investigated a respiratory ward in a hospital in Beijing. An integrated approach combining air impactor sampling, high-throughput sequencing, and computational fluid dynamics modeling was employed to systematically examine microbial concentrations, particle size distributions, community composition, and dispersion behavior under indoor airflow conditions. The results showed that corridors functioned as hotspots for microbial aerosol contamination. More than 50% of culturable particles were smaller than 3.3 μm, indicating the potential for penetration into the alveolar region and subsequent inhalation exposure. Distinct differences were observed between airborne and surface associated microbial communities. Air samples were predominantly characterized by Staphylococcus and Aspergillus, including genera with potential pathogenic relevance, and exhibited concentrated high relative abundance patterns. Numerical simulations further demonstrated that airflow organization critically governs the transport and deposition of aerosols. A health risk assessment based on infection probability revealed that the infection risk exceeds 80% in high‑risk zones, such as the area between the patient bed and the washbasin. Both bacterial and fungal communities displayed pronounced spatial heterogeneity, closely associated with airflow pathways. By integrating field measurements with numerical simulations, this study not only characterizes spatial distributions but also elucidates airflow-driven transport pathways, thereby advancing the mechanistic understanding of microbial aerosol transmission and providing a scientific basis and practical insights for ventilation optimization and infection control.",2026,2026,Journal of hazardous materials,Journal of hazardous materials,10.1016/j.jhazmat.2026.142353,https://pubmed.ncbi.nlm.nih.gov/42150506/,"['Aerosol transmission', 'Air and surface sampling', 'Airflow organization', 'High-throughput sequencing', 'Respiratory ward']",[],"['Lina Hu', 'Zhijian Liu', 'Guangpeng Yao', 'Zikai Shang', 'Chenxing Hu', 'Lianhe Lu', 'Rui Rong', 'Tong Zhou', 'Duo Cai']",42150506,Journal of hazardous materials. 2026 May 11. 512:142353. doi: 10.1016/j.jhazmat.2026.142353.,19-05-2026,,,Lina Hu,Journal of hazardous materials. 2026 May 11. 512:142353. doi: 10.1016/j.jhazmat.2026.142353.
Docetaxel plus ramucirumab immediately after immunotherapy in advanced NSCLC: A phase II study (DRUN).,"Docetaxel plus ramucirumab is a standard second-line treatment for advanced non-small cell lung cancer (NSCLC). Prior immunotherapy has been suggested to potentially affect the efficacy of subsequent docetaxel plus ramucirumab, but prospective evidence is limited.",2026,2026,"Lung cancer (Amsterdam, Netherlands)","Lung cancer (Amsterdam, Netherlands)",10.1016/j.lungcan.2026.109454,https://pubmed.ncbi.nlm.nih.gov/42150483/,"['Docetaxel', 'Immune checkpoint inhibitor', 'Non-small cell lung cancer', 'Ramucirumab', 'Second-line treatment']",[],"['Yuhei Harutani', 'Hiroaki Akamatsu', 'Takeya Sugimoto', 'Toshiaki Takakura', 'Eri Takase', 'Takahiro Kaki', 'Katsuyuki Furuta', 'Ryota Shibaki', 'Keita Nakaguchi', 'Seigo Sasaki', 'Koichi Sato', 'Yuichi Ozawa', 'Yusuke Murakami', 'Atsushi Washioka', 'Kuninobu Kanai', 'Ke Wan', 'Toshio Shimokawa', 'Nobuyuki Yamamoto']",42150483,"Lung cancer (Amsterdam, Netherlands). 2026 May 12. 217:109454. doi: 10.1016/j.lungcan.2026.109454.",19-05-2026,,,Yuhei Harutani,"Lung cancer (Amsterdam, Netherlands). 2026 May 12. 217:109454. doi: 10.1016/j.lungcan.2026.109454."
Bridging or widening the gap? The roles of telehealth and health-related social media use in the association between healthcare barriers and perceived quality of care among older adults.,"With the rapid growth of the aging population, ensuring high perceived quality of care for older adults has become an increasingly critical issue. While telehealth and health-related social media have become important channels for older adults to access health information and services, little is known about their differential associations with perceived quality of care, and how various types of healthcare barriers are linked to their adoption and care outcomes. The aim of this study was to examine the roles of telehealth and health-related social media in the associations between healthcare barriers and perceived quality of care.",2026,2026,Patient education and counseling,Patient education and counseling,10.1016/j.pec.2026.109697,https://pubmed.ncbi.nlm.nih.gov/42150427/,"['Health-related social media use', 'Healthcare barriers', 'Older adults', 'Perceived quality of care', 'Telehealth use']",[],"['Haoyu Wang', 'Ye Lin', 'Siyu Zhang', 'Bowen Zheng', 'Shaohai Jiang']",42150427,Patient education and counseling. 2026 May 17. 149:109697. doi: 10.1016/j.pec.2026.109697.,19-05-2026,,,Haoyu Wang,Patient education and counseling. 2026 May 17. 149:109697. doi: 10.1016/j.pec.2026.109697.
"Treatment landscape, outcomes, and healthcare resource utilization in FLT3","In Mexico, FMS-like tyrosine kinase 3 (FLT3) inhibitors have been approved for newly diagnosed or relapsed/refractory (R/R) FLT3-positive (FLT3",2026,2026,Cancer treatment and research communications,Cancer treatment and research communications,10.1016/j.ctarc.2026.101229,https://pubmed.ncbi.nlm.nih.gov/42150392/,"['Acute myeloid leukemia', 'FLT3 mutation', 'Healthcare resource utilization', 'Hematopoietic stem cell transplantation', 'Relapsed/refractory disease']",[],"['Andrés Gómez De León', 'Jamie Jung-Hee An', 'Georgia Gourgioti', 'Yanwen Xie', 'Jia Zhong', 'Eric Q Wu', 'Juan Guillermo Ariza', 'Li-Jen Cheng']",42150392,Cancer treatment and research communications. 2026 Apr 22. 48:101229. doi: 10.1016/j.ctarc.2026.101229.,19-05-2026,,,Andrés Gómez De León,Cancer treatment and research communications. 2026 Apr 22. 48:101229. doi: 10.1016/j.ctarc.2026.101229.
Primary prevention of skin cancer in patients after kidney transplantation - a literature review.,"Renal transplant recipients (RTRs) require long-term immunosuppression, which contributes to the increased incidence of skin cancer. The purpose of this literature review is to present interventions aimed at preventing skin cancer in RTRs. The publications were selected using the PubMed database. The following inclusion criteria were considered: kidney transplant recipients, adult patients, works on skin cancer, articles no older than 5 years. 10 articles met the inclusion criteria (8 original works and 2 reviews). A total of 201 860 RTRs participated in the research. The data from the included articles form the basis of this review. Primary prevention of skin cancer in RTRs consist of educational interventions, sun protection, skin self-examination, skin monitoring by a dermatologist and a treatment of precancerous lesions. Research confirms that regular use of filter preparations reduces the incidence of cancerous lesions. Therefore, sun protection education should be provided to all organ transplant recipients (OTRs). Patients are recommended to undergo regular skin self-examinations and a full dermatological examination with a frequency depending on the risk group. The risk of progression of precancerous lesions to cancer in OTRs is significantly higher than in the general population, therefore the treatment of precancerous lesions is an important procedure in primary prevention. Primary prevention efforts should be individualized based on the identification of patients at risk. Further research is needed to identify barriers to adherence to skin cancer prevention recommendations, the timing of preventive interventions and the division of responsibilities within the treatment team.",2026,2026,Cancer treatment and research communications,Cancer treatment and research communications,10.1016/j.ctarc.2026.101245,https://pubmed.ncbi.nlm.nih.gov/42150391/,"['Education', 'Kidney transplantation', 'Prevention', 'Skin cancer']",[],"['Malwina Nowogrodzka', 'Alicja Dębska-Ślizień', 'Andrzej Chamienia', 'Beata Imko-Walczuk']",42150391,Cancer treatment and research communications. 2026 May 12. 48:101245. doi: 10.1016/j.ctarc.2026.101245.,19-05-2026,,,Malwina Nowogrodzka,Cancer treatment and research communications. 2026 May 12. 48:101245. doi: 10.1016/j.ctarc.2026.101245.
"Corrigendum to ""A significant decrease in anogenital warts incidence following the implementation of a national human papillomavirus immunization program in Israel"" [Vaccine 80 (2029) 128516].",,2026,2026,Vaccine,Vaccine,10.1016/j.vaccine.2026.128695,https://pubmed.ncbi.nlm.nih.gov/42150389/,[],[],"['Ilona Shapiro', 'Bekana K Tadese', 'Moshe Hoshen', 'Ya-Ting Chen', 'Neha Chohan', 'Tal Patalon', 'Wei Vivian Wang', 'Sivan Gazit']",42150389,Vaccine. 2026 May 18. 85:128695. doi: 10.1016/j.vaccine.2026.128695.,19-05-2026,,,Ilona Shapiro,Vaccine. 2026 May 18. 85:128695. doi: 10.1016/j.vaccine.2026.128695.
Development of a therapeutic patient education curriculum for healthcare professionals to improve diabetes care in the Eastern Mediterranean region.,"Diabetes prevalence in the Eastern Mediterranean Region (EMR) is among the highest globally, yet structured therapeutic patient education (TPE) is inconsistently implemented. This study aimed to describe the multi-phase development, structure, and implementation planning of a WHO-led, diabetes-specific TPE curriculum tailored to the EMR.",2026,2026,Diabetes & metabolic syndrome,Diabetes & metabolic syndrome,10.1016/j.dsx.2026.103431,https://pubmed.ncbi.nlm.nih.gov/42150372/,"['Curriculum development', 'Diabetes self-management', 'Healthcare provider training', 'Implementation science', 'Patient-centred care', 'Therapeutic patient education']",[],"['Jorge César Correia', 'Cosette Fakih El Khoury', 'Hicham El Berri', 'Lamia Mahmoud', 'Amal Fakha', 'Matilda Byström', 'Dayana El Chaar', 'Bianca Hemmingsen', 'Zoltan Pataky']",42150372,Diabetes & metabolic syndrome. 2026 May 08. 20(5):103431. doi: 10.1016/j.dsx.2026.103431.,19-05-2026,,,Jorge César Correia,Diabetes & metabolic syndrome. 2026 May 08. 20(5):103431. doi: 10.1016/j.dsx.2026.103431.
"Cigarette smoking, history of major depression and PTSD diagnosis are associated with metabolite levels in the left dorsolateral prefrontal cortex in those in treatment for alcohol use disorder.","Despite the known systemic health risks associated with cigarette smoking, research investigating the neurobiological consequences of smoking in those with alcohol use disorder (AUD) is minimal. This study compared metabolite levels in the left dorsolateral prefrontal cortex (DLPFC) in non-cigarette smoking individuals, former cigarette smoking individuals and active cigarette smoking individuals who were Veterans in residential treatment for AUD.",2026,2026,Drug and alcohol dependence,Drug and alcohol dependence,10.1016/j.drugalcdep.2026.113194,https://pubmed.ncbi.nlm.nih.gov/42150346/,"['Alcohol use disorder', 'Cigarette smoking', 'Magnetic resonance spectroscopy', 'Major depressive disorder', 'Post-traumatic stress disorder']",[],"['Timothy C Durazzo', 'Riley E Carolan', 'Lauren H Beauregard', 'Meng Gu', 'Claudia B Padula']",42150346,Drug and alcohol dependence. 2026 May 13. 285:113194. doi: 10.1016/j.drugalcdep.2026.113194.,19-05-2026,,,Timothy C Durazzo,Drug and alcohol dependence. 2026 May 13. 285:113194. doi: 10.1016/j.drugalcdep.2026.113194.
