Title,Abstract,Year_Published,Publication Year,Source,Journal/Book,DOI,Download_URL,Keywords,MeSH_Terms,Authors,PMID,Citation,Create Date,PMCID,NIHMS ID,First Author,Reference
Performance Evaluation of zk-SNARK Protocols for Privacy-Preserving Sensor Data Verification: A Systematic Benchmarking Study.,"The proliferation of sensor networks in critical infrastructure, healthcare monitoring, and smart city applications demands robust privacy-preserving mechanisms for data verification. Zero-knowledge succinct non-interactive arguments of knowledge (zk-SNARKs) offer a promising cryptographic primitive that enables data integrity verification without revealing sensitive sensor readings. However, the practical feasibility of deploying zk-SNARKs in resource-constrained sensor network environments remains insufficiently characterized. This paper presents a systematic benchmarking study of the Groth16 zk-SNARK protocol across eight representative circuit types spanning six orders of magnitude in computational complexity, from basic arithmetic operations (1 constraint) to ECDSA signature verification (1,510,185 constraints). Using an automated open-source benchmarking framework built on the Circom-snarkjs toolchain, we conducted 160 statistically controlled measurements (20 iterations per circuit) with cold/warm separation, collecting proof generation time, verification time, proof size, memory consumption, and witness generation overhead. Our results demonstrate that Groth16 proofs maintain a constant size of 804.7±1.7 bytes and near-constant verification time of 0.662±0.032 s regardless of circuit complexity, with coefficients of variation below 5% across all circuit types. Proof generation time exhibits sub-linear scaling (α=0.256, R2=0.608), with statistically significant differences between circuit categories confirmed by one-way ANOVA (F=355.0, p<10-79, η2=0.94). We identify three operational deployment tiers for sensor network architectures and estimate energy budgets for battery-powered devices. These findings provide actionable guidance for the design of privacy-preserving data verification systems in next-generation sensor networks.",2026,2026,"Sensors (Basel, Switzerland)","Sensors (Basel, Switzerland)",10.3390/s26082486,https://pubmed.ncbi.nlm.nih.gov/42076593/,"['Groth16', 'IoT security', 'blockchain', 'performance benchmarking', 'privacy-preserving verification', 'sensor networks', 'zero-knowledge proofs', 'zk-SNARK']",[],"['Oleksandr Kuznetsov', 'Yelyzaveta Kuznetsova', 'Gulzat Ziyatbekova', 'Yuliia Kovalenko', 'Rostyslav Palahusynets']",42076593,"Sensors (Basel, Switzerland). 2026 Apr 17. 26(8). doi: 10.3390/s26082486.",04-05-2026,PMC13119972,,Oleksandr Kuznetsov,"Sensors (Basel, Switzerland). 2026 Apr 17. 26(8). doi: 10.3390/s26082486."
Energy-Efficient Optimization in Wireless Sensor Networks Using a Hybrid Bat-Artificial Bee Colony Algorithm.,"This study presents a novel hybrid Bat-Artificial Bee Colony (BA-ABC) algorithm for energy-efficient optimization in Wireless Sensor Networks (WSNs), addressing the critical challenge of limited node energy and network lifetime degradation. The proposed framework integrates the rapid local convergence of the Bat Algorithm with the robust global exploration of the Artificial Bee Colony to achieve unified optimization of clustering and routing processes. An adaptive multi-objective fitness function is developed to balance energy consumption, network lifetime, and communication efficiency, enabling dynamic, efficient resource utilization across varying network conditions. Comprehensive simulations conducted in MATLAB R2024a demonstrate that the proposed BA-ABC algorithm significantly outperforms conventional and recent optimization approaches. The results show a reduction in total energy consumption of approximately 22-30%, an improvement in network lifetime of 18-25%, and a latency reduction of nearly 24% compared to baseline methods such as Ant Colony Optimization (ACO). Statistical validation, including confidence intervals and hypothesis testing, confirms the robustness, stability, and consistency of the proposed framework across multiple simulation runs. Unlike existing hybrid and machine-learning-based approaches, the BA-ABC algorithm achieves high optimization performance without introducing excessive computational overhead or complex training requirements, making it suitable for resource-constrained WSN environments. Furthermore, the proposed method demonstrates strong scalability and adaptability, positioning it as a practical solution for real-world applications, including smart cities, environmental monitoring, and healthcare systems. This work contributes to the advancement of intelligent WSN optimization by providing a scalable, adaptive, and computationally efficient hybrid framework aligned with emerging trends in next-generation IoT-enabled networks.",2026,2026,"Sensors (Basel, Switzerland)","Sensors (Basel, Switzerland)",10.3390/s26082401,https://pubmed.ncbi.nlm.nih.gov/42076510/,"['artificial bee colony', 'bat algorithm', 'energy optimization', 'hybrid BA-ABC algorithms', 'wireless sensor networks']",[],"['Hussein S Mohammed', 'Poria Pirozmand', 'Sheeraz Memon', 'Sajad Ghatrehsamani', 'Indra Seher']",42076510,"Sensors (Basel, Switzerland). 2026 Apr 14. 26(8). doi: 10.3390/s26082401.",04-05-2026,PMC13120062,,Hussein S Mohammed,"Sensors (Basel, Switzerland). 2026 Apr 14. 26(8). doi: 10.3390/s26082401."
Validation of the Family Caregiver Relationship Quality Scale in Long-Term Care Facilities in Taiwan.,,2026,2026,"Healthcare (Basel, Switzerland)","Healthcare (Basel, Switzerland)",10.3390/healthcare14081068,https://pubmed.ncbi.nlm.nih.gov/42072968/,"['Taiwan', 'family caregiver', 'long-term care', 'psychometrics', 'relationship quality', 'scale validation', 'shared decision-making']",[],"['Pai-Yueh Chen', 'Ying-Hua Chao', 'Yao-Ching Huang', 'Shi-Hao Huang', 'Ren-Jei Chung', 'Pi-Ching Yu', 'Bing-Long Wang', 'Hsiu-Ju Chang', 'Pi-Chen Chang', 'Shu-Min Huang', 'Chao-Hsi Huang']",42072968,"Healthcare (Basel, Switzerland). 2026 Apr 17. 14(8). doi: 10.3390/healthcare14081068.",04-05-2026,PMC13115643,,Pai-Yueh Chen,"Healthcare (Basel, Switzerland). 2026 Apr 17. 14(8). doi: 10.3390/healthcare14081068."
Association Between Nutritional Risk and Mental Health in Older Adults: Focusing on Depression and Cognitive Function.,,2026,2026,"Healthcare (Basel, Switzerland)","Healthcare (Basel, Switzerland)",10.3390/healthcare14081062,https://pubmed.ncbi.nlm.nih.gov/42072962/,"['DETERMINE checklist', 'cognitive function', 'depression', 'frailty', 'mental health', 'nutritional risk', 'older adults']",[],"['Seohyeon Cho', 'Keon Woo', 'Yoonsoo Choy']",42072962,"Healthcare (Basel, Switzerland). 2026 Apr 16. 14(8). doi: 10.3390/healthcare14081062.",04-05-2026,PMC13116351,,Seohyeon Cho,"Healthcare (Basel, Switzerland). 2026 Apr 16. 14(8). doi: 10.3390/healthcare14081062."
Telemedicine and 5G Technologies: A Systematic Global Review of Applications over the Past Decade.,"This systematic review analyzes how the introduction and progressive deployment of 5G networks have influenced the evolution of telemedicine between 2014 and 2024, focusing on their impact on performance, accessibility, and the feasibility of advanced clinical applications across the pre-COVID-19, COVID-19, and post-COVID-19 periods. The review was conducted in accordance with PRISMA guidelines and included publications retrieved from SCOPUS, PubMed, and Web of Science using a PICO-based search strategy. Studies were selected based on predefined inclusion and exclusion criteria, and extracted data included clinical parameters, network characteristics such as bandwidth and latency, geographic setting, and type of telemedicine service. A total of 45 studies met the inclusion criteria, with most published between 2020 and 2024. The most frequently reported applications were telediagnosis, particularly robotic ultrasound, followed by telesurgery and teleconsultation. The low latency enabled by 5G networks supported complex telesurgical procedures over distances exceeding 5000 km, while in ultra-remote areas, hybrid solutions combining 5G and fiber-optic networks were often adopted to ensure stable connections. The integration of robotic platforms and AI-based tools further enhanced the precision and reliability of remote procedures. Overall, 5G technology has significantly advanced telemedicine by enabling real-time, high-quality care over long distances, improving access to specialist services and supporting more equitable and efficient digital healthcare delivery, particularly in underserved regions.",2026,2026,"Bioengineering (Basel, Switzerland)","Bioengineering (Basel, Switzerland)",10.3390/bioengineering13040438,https://pubmed.ncbi.nlm.nih.gov/42072232/,"['5G mobile communication', 'diagnostic imaging', 'health services accessibility', 'robotic surgical procedures', 'teleconsultation', 'telemedicine', 'telemonitoring', 'telerehabilitation', 'wireless technology']",[],"['Alessandra Franco', 'Francesca Angelone', 'Danilo Calderone', 'Alfonso Maria Ponsiglione', 'Maria Romano', 'Carlo Ricciardi', 'Francesco Amato']",42072232,"Bioengineering (Basel, Switzerland). 2026 Apr 08. 13(4). doi: 10.3390/bioengineering13040438.",04-05-2026,PMC13113812,,Alessandra Franco,"Bioengineering (Basel, Switzerland). 2026 Apr 08. 13(4). doi: 10.3390/bioengineering13040438."
"Unequal gains from artificial intelligence: Smart elderly health care, mental health of the elderly, and inequality.","As artificial intelligence becomes increasingly integrated into elderly healthcare systems, smart elderly health care (SEHC) has been promoted as a promising policy enhancing mental health and well-being among the elderly in China. This study examines the impact of SEHC on mental health and inequality among the elderly, with a particular focus on its unequal selection effect and the expansion of individual adaptability. Drawing on longitudinal data from China Health and Retirement Longitudinal Study, we adopt staggered difference-in-difference method to estimate the effects of SEHC policy implementation on elderly mental health and inequality, conduct robustness checks, heterogeneity tests, and mechanism analyses. SEHC significantly improves the mental health of the elderly (β = -1.391, P < 0.01) while simultaneously intensifying mental health inequality (β = 0.278, P < 0.01). However, these gains are disproportionately concentrated among individuals with higher income, lower hospitalization cost, higher educational attainment, and urban residency. Mechanism analysis reveals that SEHC improves mental health primarily by enhancing social participation and reducing hospitalization cost, with these adaptive benefits concentrated among higher-income individuals. While SEHC demonstrates significant potential to enhancing mental well-being among the elderly, it also generates disparities in mental health outcomes across different socioeconomic groups. To address this inequality, policymakers should implement inclusive intervention strategies that guarantee equitable and sustainable access to artificial intelligence-driven mental health benefits in elderly healthcare.",2026,2026,Health & place,Health & place,10.1016/j.healthplace.2026.103676,https://pubmed.ncbi.nlm.nih.gov/42070465/,"['Artificial intelligence', 'Health inequality', 'Mental health', 'Smart elderly health care', 'The elderly']",[],"['Hongkun Zhao', 'Qingrui Liu', 'Zhuo Chen']",42070465,Health & place. 2026 May 02. 99:103676. doi: 10.1016/j.healthplace.2026.103676.,04-05-2026,,,Hongkun Zhao,Health & place. 2026 May 02. 99:103676. doi: 10.1016/j.healthplace.2026.103676.
"Evaluation of the QuickFinder COVID-19/Flu/RSV antigen test for rapid simultaneous detection of SARS-CoV-2, influenza A/B viruses, and respiratory syncytial virus.","Antigen rapid diagnostic tests (Ag-RDTs) offer faster turnaround times and greater accessibility than molecular assays, making them practical tools for the early diagnosis of respiratory infections. This study evaluated the performance of the QuickFinder COVID-19/Flu/RSV Antigen Test (QuickFinder; OSANG Healthcare, Korea), a novel lateral flow immunoassay-based Ag-RDT. A total of 389 archived nasopharyngeal swab specimens collected between January 2016 and January 2025 were analyzed. Each specimen was tested in parallel using the QuickFinder and a real-time reverse transcription polymerase chain reaction (rRT-PCR) assay. The sensitivity and specificity of the QuickFinder were calculated in comparison with rRT-PCR results, and cross-reactivity was assessed using 19 viral and seven bacterial strains associated with human respiratory infections. Among the 389 specimens, 50 were rRT-PCR-positive for SARS-CoV-2, 50 for influenza A, 30 for influenza B, and 30 for RSV, with 229 rRT-PCR-negative samples. The sensitivities of the QuickFinder were 90.0% for SARS-CoV-2, 94.0% for influenza A, 83.3% for influenza B, and 80.0% for RSV, with 100% specificity for all four viruses. In specimens with cycle threshold values ≤25, sensitivities were consistently high across all targets. No cross-reactivity was observed with the tested microorganisms. These findings indicate that the QuickFinder Ag-RDT provides reliable detection performance in specimens with high viral loads and may be useful as a rapid screening and initial differentiation tool for major respiratory viruses. However, given its reduced sensitivity in low viral load specimens, it should be considered a complementary test rather than a substitute for rRT-PCR.",2026,2026,Diagnostic microbiology and infectious disease,Diagnostic microbiology and infectious disease,10.1016/j.diagmicrobio.2026.117443,https://pubmed.ncbi.nlm.nih.gov/42070376/,"['Antigen rapid diagnostic test', 'Influenza A/B', 'QuickFinder', 'RSV', 'SARS-CoV-2']",[],"['Jung-Ah Kim', 'Minhee Kang', 'Hui-Jin Yu', 'Tae Yeul Kim', 'Hee Jae Huh']",42070376,Diagnostic microbiology and infectious disease. 2026 Apr 27. 116(1):117443. doi: 10.1016/j.diagmicrobio.2026.117443.,04-05-2026,,,Jung-Ah Kim,Diagnostic microbiology and infectious disease. 2026 Apr 27. 116(1):117443. doi: 10.1016/j.diagmicrobio.2026.117443.
An Examination of Perceptions and Usage of Dried Blood Spot Biosampling Technology for HIV Viral Load Collection Among Youth with HIV.,"Dried blood spot (DBS) biosampling holds promise for expanding routine viral load (VL) monitoring for youth with HIV (YWH), particularly those at highest risk for HIV medication non-adherence. This mixed methods study piloted home-based DBS collection with YWH, aged 15-24 years. We enrolled 34 YWH with suppressed VL from April 22, 2020, to December 15, 2021, a subset of a fully virtual, nationwide decentralized clinical trial (ATN 144 SMART). Participants were mailed a HemaSpot",2026,2026,AIDS and behavior,AIDS and behavior,10.1007/s10461-026-05154-x,https://pubmed.ncbi.nlm.nih.gov/42070204/,"['Dried blood spot (DBS)', 'Implementation outcomes', 'Viral load monitoring', 'Youth with HIV (YWH)']",[],"['Sitaji Gurung', 'Karen MacDonell', 'K Marie Sizemore', 'Christopher M Ferraris', 'Sylvie Naar']",42070204,AIDS and behavior. 2026 May 03. doi: 10.1007/s10461-026-05154-x.,03-05-2026,3945725,,Sitaji Gurung,AIDS and behavior. 2026 May 03. doi: 10.1007/s10461-026-05154-x.
Secured framework for IoT based healthcare application.,"The Internet of Things (IoT) allows continuous health monitoring through the interconnection of wearable and medical devices with computing and storage infrastructures. As cyber threats grow and the sensitivity of healthcare information increases, data integrity, privacy, and access control become critical concerns in digital healthcare environments. This paper proposes a secure IoT-based healthcare framework that integrates machine learning and blockchain techniques for data protection and intelligent health risk assessment.The proposed framework uses cryptographic hashing, Merkle tree construction, digital signatures, and a threshold-based blockchain validation mechanism to enhance the integrity and secure handling of healthcare data in a permissioned simulation environment. The blockchain validation mechanism is evaluated through simulated tampering, replay, and high-load scenarios to assess the integrity verification capability of the proposed framework.Various machine learning models are trained and evaluated on medical datasets to predict disease risk, and their performance is measured using accuracy, precision, recall, and F1-score metrics. The framework is implemented in Python and deployed in a scalable cloud-based environment. Experimental results demonstrate that the proposed framework improves healthcare data integrity verification and supports reliable predictive performance for secure digital healthcare applications.",2026,2026,Scientific reports,Scientific reports,10.1038/s41598-026-51036-6,https://pubmed.ncbi.nlm.nih.gov/42069783/,"['Blockchain', 'Data security', 'Diabetes prediction', 'Internet of Things (IoT)', 'Machine learning', 'Smart Healthcare']",[],"['Vidhya Nagavel', 'P T V Bhuvaneswari', 'Parameswaran Ramesh', 'K Tamaraiselvi']",42069783,Scientific reports. 2026 May 02. doi: 10.1038/s41598-026-51036-6.,03-05-2026,,,Vidhya Nagavel,Scientific reports. 2026 May 02. doi: 10.1038/s41598-026-51036-6.
Lysine-proline-valine peptide attenuates hepatic lipid accumulation through ROS-dependent regulation of the PPARγ pathway in HepG2 cells.,"Hepatocellular steatosis, an early stage within the non-alcoholic fatty liver disease (NAFLD) spectrum, is characterized by excessive lipid accumulation and oxidative stress in hepatocytes. This study examined the protective role of Lysine-Proline-Valine (KPV), an endogenous tripeptide derived from α-melanocyte-stimulating hormone, against oleic acid (OA)-induced oxidative damage and lipid accumulation in hepatic epithelial HepG2 cells. OA treatment markedly enhanced hepatic lipid deposition by upregulation of fatty acid synthase (FAS) expression. Treatment with KPV (100 µg/mL) significantly attenuated OA-induced lipid accumulation and suppressed FAS expression without inducing cytotoxicity. Mechanistic analysis revealed that KPV reduced reactive oxygen species generation, thereby preventing activation of extracellular signal-regulated kinase. KPV also downregulated AKT phosphorylation, leading to inhibition of mTORC1 phosphorylation under hepatic steatosis conditions. Furthermore, KPV regulated the phosphorylation of peroxisome proliferator-activated receptor gamma, a key transcription factor in",2026,2026,Cytotechnology,Cytotechnology,10.1007/s10616-026-00967-z,https://pubmed.ncbi.nlm.nih.gov/42064835/,"['HepG2 cells', 'KPV', 'Lipogenesis', 'NAFLD', 'Reactive oxygen species']",[],"['Ju-Yeon Lee', 'Jin Lee', 'Won-Kyo Jung', 'Jae-Young Je', 'Sei-Jung Lee']",42064835,Cytotechnology. 2026 Jun. 78(3):98. doi: 10.1007/s10616-026-00967-z.,01-05-2026,PMC13125694,,Ju-Yeon Lee,Cytotechnology. 2026 Jun. 78(3):98. doi: 10.1007/s10616-026-00967-z.
ICRS-FIFA-Aspetar consensus on the management of knee cartilage injuries in football players: part 2-appropriateness of specific surgical procedures to address articular cartilage lesions in different clinical scenarios using the RAND/UCLA appropriateness method.,"Knee articular cartilage lesions are frequent in football players, but evidence for the most suitable surgical treatments is lacking. The aim of this International Cartilage Regeneration & Joint Preservation Society, Fédération Internationale de Football Association and Aspetar (ICRS-FIFA-Aspetar) consensus was to develop expert-based, patient-specific practical recommendations on the appropriateness of surgical treatments for symptomatic knee articular cartilage lesions in competitive football players. The RAND/UCLA Appropriateness Method was used by 17 voting experts to provide recommendations on the suitability of six different surgical procedures (debridement, debridement+orthobiologics, bone marrow stimulation procedures, osteochondral autograft transplantation, allografts, and regenerative procedures) depending on four key clinical considerations: lesion location, defect size, bone involvement, and patient preference towards higher priority for a quick return to play or long-term results. These resulted in 96 scenarios (16 clinical scenarios for six surgical procedures). Altogether, in 94% of clinical scenarios, at least one surgical procedure was considered appropriate. Patient preference had the highest influence on the results. Debridement plus orthobiologics was most often considered appropriate in patients preferring a quick return to play, while regenerative techniques were more often considered appropriate with patients prioritising long-term results. Osteochondral autograft transplantation and allografts were considered appropriate only in selected scenarios, whereas bone marrow stimulation procedures were considered inappropriate or uncertain. The recommendations established by this ICRS-FIFA-Aspetar consensus on the appropriateness of different surgical procedures to treat symptomatic articular cartilage lesions in competitive football players should be used as broad guidelines, but the preferred treatment should be player-specific.",2026,2026,British journal of sports medicine,British journal of sports medicine,10.1136/bjsports-2025-110676,https://pubmed.ncbi.nlm.nih.gov/42062041/,"['Cartilage', 'Football', 'Knee', 'Soccer', 'Surgical Procedures, Operative']",[],"['Emmanuel Papakostas', 'Elizaveta Kon', 'Luca Andriolo', 'Andreas Serner', 'Andrew Massey', 'Peter Verdonk', 'Peter Angele', 'Claudia Arias', 'Camila Cohen Kaleka', 'Ramon Cugat', ""Pieter D'Hooghe"", 'Francesco Della Villa', 'Cristiano Eirale', 'Christoph Erggelet', 'João Espregueira-Mendes', 'Christian Fink', 'Celeste Geertsema', 'Liesel Geertsema', 'Cassandra A Lee', 'Bert Mandelbaum', 'Norimasa Nakamura', 'David A Parker', 'Kristof Sas', 'Bertrand Sonnery-Cottet', 'Willem van der Merwe', 'Andy Williams', 'Stefano Zaffagnini', 'Bashir Ahmed Zikria', 'Giuseppe Filardo']",42062041,British journal of sports medicine. 2026 Apr 30. doi: 10.1136/bjsports-2025-110676.,01-05-2026,,,Emmanuel Papakostas,British journal of sports medicine. 2026 Apr 30. doi: 10.1136/bjsports-2025-110676.
"Care access and provision for persons surviving opioid overdose and toxic brain injury, with recommendations to address the unfolding polycrisis.","Escalating rates of opioid overdoses have led to a global public health crisis. With the widespread use of life-saving measures, such as Naloxone, more individuals are surviving overdoses. However, a secondary problem has emerged: many survivors are experiencing anoxic/hypoxic brain injuries (AHBI)-also known as toxic brain injuries-as a consequence of non-fatal overdose. This study aimed to explore the intersection of non-fatal opioid overdose and AHBI, identify barriers and facilitators to care, and inform the future development of an integrated care model for individuals with a history of opioid overdose and AHBI.",2026,2026,Journal of substance use and addiction treatment,Journal of substance use and addiction treatment,10.1016/j.josat.2026.209989,https://pubmed.ncbi.nlm.nih.gov/42061724/,"['Anoxic/hypoxic brain injury', 'Integrated care', 'Opioid overdose']",[],"['Colette M Smart', 'Amanda Reaume', 'Nazanin Babaei', 'Lauren K Qualls', 'Morgan J Schaeffer', 'Cole J Kennedy', 'Jodie R Gawryluk']",42061724,Journal of substance use and addiction treatment. 2026 Apr 28. 189:209989. doi: 10.1016/j.josat.2026.209989.,01-05-2026,,,Colette M Smart,Journal of substance use and addiction treatment. 2026 Apr 28. 189:209989. doi: 10.1016/j.josat.2026.209989.
Protocol for the sequential multiple assignment randomized trial to reduce food insecurity and improve adherence in patients with hypertension (SMART-FI).,"Food insecurity is a barrier to patients adhering to prescribed hypertension treatments and is strongly associated with worse blood pressure. Health systems are implementing interventions to assist patients with food insecurity, but rather than providing a single intervention, a stepped-care approach to providing interventions could be a more effective strategy. Our objective is to determine the effectiveness of a stepped-care food insecurity intervention on blood pressure and adherence among patients with uncontrolled hypertension.",2026,2026,Contemporary clinical trials,Contemporary clinical trials,10.1016/j.cct.2026.108331,https://pubmed.ncbi.nlm.nih.gov/42061553/,"['Adherence', 'Blood pressure', 'Food insecurity', 'Food is medicine', 'Hypertension', 'Medically tailored meals']",[],"['Deepak Palakshappa', 'Rebecca J Stone', 'Jesus Betancourt Torres', 'Seth A Berkowitz', 'Scott D Rhodes', 'Eric S Kirkendall', 'Emily V Dressler', 'Luisa M Paredes Acosta', 'Jeff D Williamson', 'Jamy Ard', 'Brenda Ramirez', 'Richa Bundy', 'Nicole Caudill', 'Heather Martin', 'Lakesha D Hodge', 'Antoinette Damon', 'Luciana Caicedo-Dussan', 'Joseph Rigdon']",42061553,Contemporary clinical trials. 2026 Apr 28. 166:108331. doi: 10.1016/j.cct.2026.108331.,01-05-2026,,,Deepak Palakshappa,Contemporary clinical trials. 2026 Apr 28. 166:108331. doi: 10.1016/j.cct.2026.108331.
Improving Long-Term Adherence to Endocrine Therapy Among Breast Cancer Survivors: Development of a Multiscale Modeling and Intervention System.,"Breast cancer is a significant public health burden. Despite its critical role in preventing the recurrence of breast cancer, rates of long-term adherence to endocrine therapy (ET) remain low among certain breast cancer survivors. Using embedded sensors in smartphones and wearables, ecological momentary assessment data and health behavior theory may facilitate a richer understanding of the real-world context of medication-taking behaviors, which can aid in the development of personalized interventions.",2026,2026,JMIR cancer,JMIR cancer,10.2196/68255,https://pubmed.ncbi.nlm.nih.gov/42060540/,"['breast cancer survivors', 'breast neoplasms', 'digital health', 'ecological momentary assessment', 'endocrine therapy', 'mHealth', 'maintenance chemotherapy', 'medication adherence', 'mobile app', 'social cognitive theory']","['Breast Neoplasms', 'Cancer Survivors', 'Medication Adherence', 'Neoplasm Recurrence, Local', 'Antineoplastic Agents, Hormonal', 'Machine Learning', 'Precision Medicine', 'User-Centered Design', 'Qualitative Research', 'Interviews as Topic', 'Social Cognition', 'Psychological Theory', 'Ecological Momentary Assessment', 'Mobile Applications', 'Humans', 'Female', 'Young Adult', 'Adult', 'Middle Aged', 'Aged']","['Manuel Gonzales Iv', 'Cristian Garcia-Alcaraz', 'Navreet Kaur', 'Anna N Baglione', 'Sarah Livermon', 'Laura E Barnes', 'Kristen J Wells']",42060540,JMIR cancer. 2026 Apr 30. 12:e68255. doi: 10.2196/68255.,30-04-2026,PMC13131827,,Manuel Gonzales Iv,JMIR cancer. 2026 Apr 30. 12:e68255. doi: 10.2196/68255.
Application of Photostimulation Therapy in Cognitive Function of Alzheimer's Disease Patients: A Scoping Review.,"Alzheimer's disease patients often experience cognitive decline during disease progression, impacting their quality of life. Photostimulation therapy, as a non-invasive neuromodulation method, has been increasingly used in the adjunctive management of Alzheimer's patients in recent years. Despite the increasing number of related studies, a systematic review and comprehensive evaluation are still lacking.",2026,2026,Clinical interventions in aging,Clinical interventions in aging,10.2147/CIA.S600468,https://pubmed.ncbi.nlm.nih.gov/42058736/,"['alzheimer’s disease', 'cognitive function', 'mechanism of action', 'photostimulation therapy', 'scoping review']","['Humans', 'Alzheimer Disease', 'Cognition', 'Phototherapy', 'Quality of Life', 'Cognitive Dysfunction']","['Bixuan Xu', 'Hejia Wan', 'Ping Liu', 'Zilin Zhao', 'Yulu Xie', 'Jiaru Meng', 'Yuanmei Qin']",42058736,Clinical interventions in aging. 2026. 21:600468. doi: 10.2147/CIA.S600468.,30-04-2026,PMC13123567,,Bixuan Xu,Clinical interventions in aging. 2026. 21:600468. doi: 10.2147/CIA.S600468.
A hybrid optimized framework with energy shape prior segmentation for brain tumor detection in MRI images.,"Brain tumors have been a major factor in the development of mental disorders like anxiety and depression. The primary target of this research is to develop a smart, economically feasible system that can detect and classify brain tumors by analyzing MRI images, reducing manual labor, and shortening diagnostic time.",2026,2026,Digital health,Digital health,10.1177/20552076261418837,https://pubmed.ncbi.nlm.nih.gov/42058733/,"['Brain tumor detection', 'artificial intelligence in healthcare', 'classification', 'computer-aided diagnosis', 'deep learning', 'image segmentation', 'magnetic resonance imaging', 'optimization algorithms']",[],"['Ashit Kumar Dutta', 'Yaseen Bokhari', 'Zaffar Ahmed Shaikh', 'Amr Yousef', 'Shtwai Alsubai', 'Mohammed Gh Alzahrani', 'Mohd Anjum', 'Sana Shahab']",42058733,Digital health. 2026. 12:20552076261418837. doi: 10.1177/20552076261418837.,30-04-2026,PMC13121517,,Ashit Kumar Dutta,Digital health. 2026. 12:20552076261418837. doi: 10.1177/20552076261418837.
Improving access to essential medicines via decision-aware machine learning.,"A critical challenge in healthcare systems in low- and middle-income countries is the efficient and equitable allocation of scarce resources, particularly essential medicines",2026,2026,Nature,Nature,10.1038/s41586-026-10433-7,https://pubmed.ncbi.nlm.nih.gov/42056524/,[],[],"['Angel Tsai-Hsuan Chung', 'Jatu Abdulai', 'Patrick Bayoh', 'Lawrence Sandi', 'Francis Smart', 'Hamsa Bastani', 'Osbert Bastani']",42056524,Nature. 2026 Apr 29. doi: 10.1038/s41586-026-10433-7.,30-04-2026,9792464,,Angel Tsai-Hsuan Chung,Nature. 2026 Apr 29. doi: 10.1038/s41586-026-10433-7.
[Current applications and prospects of artificial intelligence in perioperative comprehensive management for gastrointestinal surgery].,"The shift from the traditional empirical approach to a more data-driven method in the diagnosis and treatment of GI cancers is significant due to advancements in overall precision medicine and digital healthcare. Artificial intelligence(AI),the driving force behind the technological revolution,is increasingly being used in screening,diagnosis,treatment,and rehabilitation in gastrointestinal surgery with its potential to use image recognition,develop a deep learning model and analyse multimodal data. This study systematically reviews how AI is currently being applied across the whole perioperative pathway in GI surgery. During pre-operation procedures,the use of AI assisted endoscopic systems and super-resolution radiomics improved early cancer detection rates and clinical stage predictions. During intraoperative procedures,augmented reality navigation,intelligent robotic systems,and the 'ultra-minimally invasive' concept have advanced surgical innovations towards improved precision and reduced invasiveness. After surgery,you can use computational pathology and multi-omics fusion models to assess prognosis and make adjuvant therapy decisions. The physical and psychological rehabilitation experience of patients undergoing perioperative management is optimized with the aid of smart cognitive behavioural therapy and intensive care warning systems. The challenges limiting the clinical translation of artificial intelligence,such as data silos,algorithmic opacity,and ethical regulations,are discussed in detail at the end. After this,possible future applications of federated learning and large language models are envisioned.",2026,2026,Zhonghua wai ke za zhi [Chinese journal of surgery],Zhonghua wai ke za zhi [Chinese journal of surgery],10.3760/cma.j.cn112139-20260129-00045,https://pubmed.ncbi.nlm.nih.gov/42056051/,[],[],"['P Y Wang', 'B Liu', 'X Liu', 'M H Shan', 'Z X Shen', 'S L Li', 'M Z Wu', 'Z C Zhao', 'Y J Yan', 'W H Fu']",42056051,Zhonghua wai ke za zhi [Chinese journal of surgery]. 2026 Apr 30. 64(6):606-611. doi: 10.3760/cma.j.cn112139-20260129-00045.,30-04-2026,,,P Y Wang,Zhonghua wai ke za zhi [Chinese journal of surgery]. 2026 Apr 30. 64(6):606-611. doi: 10.3760/cma.j.cn112139-20260129-00045.
